2408;2025-11-04 14:13:46.226;2025-11-07 18:30:10.475;PRESENTE;;;13.9867553,-89.6728761;Presencial;2025-11-04 14:13:46.227;2025-11-07 18:30:10.476;279;279;3866;Duplicate: personRoleId=2408, eventInstanceId=3866
246;2025-11-04 15:57:10.517;2025-11-07 17:03:10.911;PRESENTE;;;13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.518;2025-11-07 17:03:10.912;246;246;1136;Duplicate: personRoleId=246, eventInstanceId=1136
210;2025-10-28 13:52:49.85;2025-11-06 17:20:56.747;PRESENTE;;;14.0952185,-88.749657;Presencial;2025-10-28 13:52:49.852;2025-11-06 17:20:56.748;210;210;2481;Duplicate: personRoleId=210, eventInstanceId=2481
184;2025-10-29 13:45:11.134;2025-10-29 15:07:15.046;PRESENTE;;;13.7509221,-88.3486174;Presencial;2025-10-29 13:45:11.134;2025-10-29 15:07:15.047;184;184;1111;Duplicate: personRoleId=184, eventInstanceId=1111
272;2025-10-29 13:45:22.322;2025-10-31 15:21:52.495;PRESENTE;;;14.19644,-89.41722;Presencial;2025-10-29 13:45:22.323;2025-10-31 15:21:52.496;272;272;2341;Duplicate: personRoleId=272, eventInstanceId=2341
5213;2025-11-04 17:38:26.474;2025-11-10 19:09:16.202;PRESENTE;;;13.2757061,-88.5465706;Presencial;2025-11-04 17:38:26.475;2025-11-10 19:09:16.203;244;244;2661;Duplicate: personRoleId=5213, eventInstanceId=2661
244;2025-11-04 17:26:52.505;2025-11-10 19:09:16.202;PRESENTE;;;13.2759749,-88.5465164;Presencial;2025-11-04 17:26:52.506;2025-11-10 19:09:16.203;244;244;2661;Duplicate: personRoleId=244, eventInstanceId=2661
3898;2025-10-31 15:03:26.852;2025-10-31 15:34:23.516;PRESENTE;;;13.9973026,-89.6033619;Presencial;2025-10-31 15:03:26.853;2025-10-31 15:34:23.517;142;142;3871;Duplicate: personRoleId=3898, eventInstanceId=3871
200;2025-10-28 17:16:18.25;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.251;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=200, eventInstanceId=861
497;2025-10-28 17:16:18.254;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.255;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=497, eventInstanceId=861
2172;2025-10-28 17:16:18.258;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.258;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=2172, eventInstanceId=861
5323;2025-10-28 16:18:45.437;2025-10-28 17:54:14.718;PRESENTE;;;13.6895106,-89.237202;Presencial;2025-10-28 16:18:45.438;2025-10-28 17:54:14.719;5323;5323;256;Duplicate: personRoleId=5323, eventInstanceId=256
1388;2025-10-28 16:18:45.867;2025-10-28 17:54:14.718;PRESENTE;;;13.6895106,-89.237202;Presencial;2025-10-28 16:18:45.868;2025-10-28 17:54:14.719;5323;5323;256;Duplicate: personRoleId=1388, eventInstanceId=256
