eventId;personRoleId;checkIn;checkOut;status;comment;justificationUrl;coordenates;modality;createdAt;updatedAt;createdBy;updatedBy
793;4240;2025-11-08 20:03:29.135;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.135;2025-11-08 20:03:37.09;233;233
793;2134;2025-11-08 20:03:29.139;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.139;2025-11-08 20:03:37.09;233;233
438;21;2025-11-05 21:35:49.562;2025-11-08 18:10:21.18;PRESENTE;"";"";13.7106673,-89.7964274;Presencial;2025-11-05 21:35:49.562;2025-11-08 18:10:21.181;21;21
396;74;2025-11-05 16:15:38.197;2025-11-07 18:03:17.238;PRESENTE;"";"";14.0677824,-89.260233;Presencial;2025-11-05 16:15:38.197;2025-11-07 18:03:17.239;74;74
396;638;2025-11-05 16:15:38.201;2025-11-07 18:03:17.238;PRESENTE;"";"";14.0677824,-89.260233;Presencial;2025-11-05 16:15:38.202;2025-11-07 18:03:17.239;74;74
716;76;2025-11-05 16:20:02.395;2025-11-07 15:00:16.652;PRESENTE;"";"";13.483236,-88.4658919;Presencial;2025-11-05 16:20:02.396;2025-11-07 15:00:16.653;76;76
716;3337;2025-11-05 16:20:02.401;2025-11-07 15:00:16.652;PRESENTE;"";"";13.483236,-88.4658919;Presencial;2025-11-05 16:20:02.401;2025-11-07 15:00:16.653;76;76
438;4185;2025-11-05 21:35:49.568;2025-11-08 18:10:21.18;PRESENTE;"";"";13.7106673,-89.7964274;Presencial;2025-11-05 21:35:49.569;2025-11-08 18:10:21.181;21;21
446;12;2025-11-05 18:56:52.148;2025-11-07 14:06:18.912;PRESENTE;"";"";13.5155271,-88.8227827;Presencial;2025-11-05 18:56:52.149;2025-11-07 14:06:18.913;12;12
446;4976;2025-11-05 18:56:52.154;2025-11-07 14:06:18.912;PRESENTE;"";"";13.5155271,-88.8227827;Presencial;2025-11-05 18:56:52.155;2025-11-07 14:06:18.913;12;12
524;232;2025-10-30 19:36:08.799;2025-11-08 03:09:08.802;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-10-30 19:36:08.8;2025-11-08 03:09:08.802;232;232
479;192;2025-10-29 20:47:15.391;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6451639,-88.7892523;Presencial;2025-10-29 20:47:15.392;2025-11-06 19:37:36.033;192;192
472;3564;2025-10-31 16:17:47.996;2025-11-06 13:47:28.537;PRESENTE;"";"";13.6054386,-88.4715053;Presencial;2025-10-31 16:17:47.997;2025-11-06 13:47:28.538;182;182
472;182;2025-11-05 16:04:35.774;2025-11-06 13:47:28.537;PRESENTE;"";"";13.6365147,-88.453182;Presencial;2025-11-05 16:04:35.774;2025-11-06 13:47:28.538;182;182
472;2409;2025-11-05 16:04:35.779;2025-11-06 13:47:28.537;PRESENTE;"";"";13.6365147,-88.453182;Presencial;2025-11-05 16:04:35.78;2025-11-06 13:47:28.538;182;182
449;1282;2025-11-05 20:20:41.705;2025-11-07 16:06:12.394;PRESENTE;"";"";13.7180317,-89.1700133;Presencial;2025-11-05 20:20:41.706;2025-11-07 16:06:12.394;9;9
378;90;2025-11-06 14:10:05.884;2025-11-06 17:49:58.196;PRESENTE;"";"";14.351989,-89.4535819;Presencial;2025-11-06 14:10:05.885;2025-11-06 17:49:58.197;90;90
524;2533;2025-10-30 19:36:08.803;2025-11-08 03:09:08.802;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-10-30 19:36:08.804;2025-11-08 03:09:08.802;232;232
473;184;2025-11-05 16:18:15.508;2025-11-07 17:18:46.197;PRESENTE;"";"";13.8050815,-88.3357576;Presencial;2025-11-05 16:18:15.509;2025-11-07 17:18:46.197;184;184
473;1671;2025-11-05 16:18:15.514;2025-11-07 17:18:46.197;PRESENTE;"";"";13.8050815,-88.3357576;Presencial;2025-11-05 16:18:15.515;2025-11-07 17:18:46.197;184;184
524;232;2025-11-04 18:02:20.776;2025-11-08 03:09:08.802;PRESENTE;"";"";14.1800666,-88.9448445;Presencial;2025-11-04 18:02:20.777;2025-11-08 03:09:08.802;232;232
355;291;2025-10-29 23:19:47.28;2025-11-06 19:01:44.387;PRESENTE;"";"";13.49752,-88.962837;Presencial;2025-10-29 23:19:47.28;2025-11-06 19:01:44.388;291;291
444;14;2025-11-05 16:10:46.626;2025-11-06 17:56:49.335;PRESENTE;"";"";13.8227994,-89.7838869;Presencial;2025-11-05 16:10:46.627;2025-11-06 17:56:49.336;14;14
444;3426;2025-11-05 16:10:46.63;2025-11-06 17:56:49.335;PRESENTE;"";"";13.8227994,-89.7838869;Presencial;2025-11-05 16:10:46.631;2025-11-06 17:56:49.336;14;14
479;1562;2025-10-29 20:47:15.397;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6451639,-88.7892523;Presencial;2025-10-29 20:47:15.398;2025-11-06 19:37:36.033;192;192
248;173;2025-11-06 17:59:07.231;2025-11-06 18:24:51.632;PRESENTE;"";"";13.7241951,-89.1509372;Presencial;2025-11-06 17:59:07.232;2025-11-06 18:24:51.634;173;173
479;192;2025-11-05 13:42:58.179;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6552594,-88.7001079;Presencial;2025-11-05 13:42:58.18;2025-11-06 19:37:36.033;192;192
479;4735;2025-11-05 13:42:58.185;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6552594,-88.7001079;Presencial;2025-11-05 13:42:58.186;2025-11-06 19:37:36.033;192;192
513;220;2025-10-30 16:54:42.018;2025-11-06 21:22:36.305;PRESENTE;"";"";13.682156148717402,-89.18424784392583;Presencial;2025-10-30 16:54:42.019;2025-11-06 21:22:36.306;220;220
513;4371;2025-10-30 16:54:42.024;2025-11-06 21:22:36.305;PRESENTE;"";"";13.682156148717402,-89.18424784392583;Presencial;2025-10-30 16:54:42.025;2025-11-06 21:22:36.306;220;220
513;220;2025-11-03 14:35:51.882;2025-11-06 21:22:36.305;PRESENTE;"";"";13.654978376397404,-89.19783068462705;Presencial;2025-11-03 14:35:51.883;2025-11-06 21:22:36.306;220;220
524;232;2025-11-05 17:36:30.752;2025-11-08 03:09:08.802;PRESENTE;"";"";14.0032917,-88.8996267;Presencial;2025-11-05 17:36:30.753;2025-11-08 03:09:08.802;232;232
524;4275;2025-11-05 17:36:30.759;2025-11-08 03:09:08.802;PRESENTE;"";"";14.0032917,-88.8996267;Presencial;2025-11-05 17:36:30.76;2025-11-08 03:09:08.802;232;232
793;2053;2025-11-08 20:03:29.143;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.144;2025-11-08 20:03:37.09;233;233
793;1483;2025-11-08 20:03:29.147;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.148;2025-11-08 20:03:37.09;233;233
793;605;2025-11-08 20:03:29.152;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.152;2025-11-08 20:03:37.09;233;233
760;1111;2025-11-04 15:31:13.114;2025-11-06 15:16:18.464;PRESENTE;"";"";13.8919933,-88.834035;Presencial;2025-11-04 15:31:13.115;2025-11-06 15:16:18.464;271;271
760;1111;2025-11-04 15:31:13.118;2025-11-06 15:16:18.464;PRESENTE;"";"";13.8919933,-88.834035;Presencial;2025-11-04 15:31:13.118;2025-11-06 15:16:18.464;271;271
760;271;2025-11-06 14:48:40.177;2025-11-06 15:16:18.464;PRESENTE;"";"";13.8521178,-88.8112664;Presencial;2025-11-06 14:48:40.178;2025-11-06 15:16:18.464;271;271
760;2555;2025-11-06 14:48:40.184;2025-11-06 15:16:18.464;PRESENTE;"";"";13.8521178,-88.8112664;Presencial;2025-11-06 14:48:40.184;2025-11-06 15:16:18.464;271;271
760;3225;2025-11-06 14:48:40.188;2025-11-06 15:16:18.464;PRESENTE;"";"";13.8521178,-88.8112664;Presencial;2025-11-06 14:48:40.188;2025-11-06 15:16:18.464;271;271
793;4461;2025-11-08 20:03:29.156;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.156;2025-11-08 20:03:37.09;233;233
793;1020;2025-11-08 20:03:29.16;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.161;2025-11-08 20:03:37.09;233;233
489;200;2025-11-06 14:34:57.494;2025-11-06 16:20:34.931;PRESENTE;"";"";13.7207628,-89.1208637;Presencial;2025-11-06 14:34:57.496;2025-11-06 16:20:34.932;200;200
489;2662;2025-11-06 14:34:57.507;2025-11-06 16:20:34.931;PRESENTE;"";"";13.7207628,-89.1208637;Presencial;2025-11-06 14:34:57.508;2025-11-06 16:20:34.932;200;200
815;4193;2025-11-08 20:28:54.427;2025-11-08 20:34:41.557;PRESENTE;"";"";13.96979048730405,-89.57396653863874;Presencial;2025-11-08 20:28:54.428;2025-11-08 20:34:41.558;84;84
815;4431;2025-11-08 20:05:27.588;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.589;2025-11-08 20:34:41.558;84;84
537;244;2025-11-06 15:28:01.823;2025-11-10 19:09:16.202;PRESENTE;"";"";13.3399767,-88.4382465;Presencial;2025-11-06 15:28:01.825;2025-11-10 19:09:16.203;244;244
537;1965;2025-11-06 15:28:01.829;2025-11-10 19:09:16.202;PRESENTE;"";"";13.3399767,-88.4382465;Presencial;2025-11-06 15:28:01.83;2025-11-10 19:09:16.203;244;244
428;1721;2025-10-29 14:16:32.893;2025-11-06 15:35:25.555;PRESENTE;"";"";14.355338355925378,-89.1899213767578;Presencial;2025-10-29 14:16:32.893;2025-11-06 15:35:25.555;32;32
428;1929;2025-10-28 16:26:01.01;2025-11-06 15:35:25.555;PRESENTE;"";"";14.339177686190968,-89.16872660123482;Presencial;2025-10-28 16:26:01.011;2025-11-06 15:35:25.555;32;32
457;108;2025-11-06 15:25:07.206;2025-11-06 15:42:46.873;PRESENTE;"";"";13.882445,-88.6367817;Presencial;2025-11-06 15:25:07.207;2025-11-06 15:42:46.874;108;108
457;1097;2025-11-06 15:25:07.214;2025-11-06 15:42:46.873;PRESENTE;"";"";13.882445,-88.6367817;Presencial;2025-11-06 15:25:07.215;2025-11-06 15:42:46.874;108;108
318;135;2025-11-04 16:34:15.844;2025-11-07 15:08:22.849;PRESENTE;"";"";13.5866677,-88.9249986;Presencial;2025-11-04 16:34:15.845;2025-11-07 15:08:22.85;135;135
318;4128;2025-11-04 16:34:15.848;2025-11-07 15:08:22.849;PRESENTE;"";"";13.5866677,-88.9249986;Presencial;2025-11-04 16:34:15.849;2025-11-07 15:08:22.85;135;135
396;74;2025-11-06 15:20:19.454;2025-11-07 18:03:17.238;PRESENTE;"";"";14.0369001,-89.4220004;Presencial;2025-11-06 15:20:19.455;2025-11-07 18:03:17.239;74;74
396;3765;2025-11-06 15:20:19.458;2025-11-07 18:03:17.238;PRESENTE;"";"";14.0369001,-89.4220004;Presencial;2025-11-06 15:20:19.459;2025-11-07 18:03:17.239;74;74
489;200;2025-11-06 14:34:58.128;2025-11-06 16:20:34.931;PRESENTE;"";"";13.7207628,-89.1208637;Presencial;2025-11-06 14:34:58.129;2025-11-06 16:20:34.932;200;200
411;404;2025-10-30 15:26:17.153;2025-11-06 16:21:22.684;PRESENTE;"";"";14.125223,-89.0058187;Presencial;2025-10-30 15:26:17.154;2025-11-06 16:21:22.685;56;56
411;56;2025-10-31 14:35:25.38;2025-11-06 16:21:22.684;PRESENTE;"";"";14.0728285,-88.9798909;Presencial;2025-10-31 14:35:25.381;2025-11-06 16:21:22.685;56;56
411;1375;2025-11-03 14:33:58.668;2025-11-06 16:21:22.684;PRESENTE;"";"";14.0927129,-88.9647029;Presencial;2025-11-03 14:33:58.668;2025-11-06 16:21:22.685;56;56
411;56;2025-11-06 15:28:39.066;2025-11-06 16:21:22.684;PRESENTE;"";"";14.130079,-89.0216865;Presencial;2025-11-06 15:28:39.067;2025-11-06 16:21:22.685;56;56
411;56;2025-11-06 15:28:39.068;2025-11-06 16:21:22.684;PRESENTE;"";"";14.130079,-89.0216865;Presencial;2025-11-06 15:28:39.069;2025-11-06 16:21:22.685;56;56
411;4881;2025-11-06 15:28:39.07;2025-11-06 16:21:22.684;PRESENTE;"";"";14.130079,-89.0216865;Presencial;2025-11-06 15:28:39.071;2025-11-06 16:21:22.685;56;56
359;285;2025-11-06 15:39:37.148;2025-11-06 17:53:17.698;PRESENTE;"";"";13.8425672,-89.7468855;Presencial;2025-11-06 15:39:37.149;2025-11-06 17:53:17.699;285;285
662;23;2025-11-05 14:51:36.972;2025-11-06 16:23:33.371;PRESENTE;"";"";13.5907171,-89.51908;Presencial;2025-11-05 14:51:36.973;2025-11-06 16:23:33.372;23;23
662;5208;2025-11-05 14:51:36.979;2025-11-06 16:23:33.371;PRESENTE;"";"";13.5907171,-89.51908;Presencial;2025-11-05 14:51:36.98;2025-11-06 16:23:33.372;23;23
662;23;2025-11-06 15:12:31.838;2025-11-06 16:23:33.371;PRESENTE;"";"";13.4870723,-89.3166522;Presencial;2025-11-06 15:12:31.839;2025-11-06 16:23:33.372;23;23
662;417;2025-11-06 15:12:31.844;2025-11-06 16:23:33.371;PRESENTE;"";"";13.4870723,-89.3166522;Presencial;2025-11-06 15:12:31.845;2025-11-06 16:23:33.372;23;23
402;69;2025-11-06 15:25:17.173;2025-11-06 16:30:41.106;PRESENTE;"";"";13.4405702,-88.8003323;Presencial;2025-11-06 15:25:17.174;2025-11-06 16:30:41.107;69;69
402;1625;2025-11-06 15:25:17.178;2025-11-06 16:30:41.106;PRESENTE;"";"";13.4405702,-88.8003323;Presencial;2025-11-06 15:25:17.178;2025-11-06 16:30:41.107;69;69
482;194;2025-11-06 15:39:01.736;2025-11-06 16:31:51.324;PRESENTE;"";"";13.2598215,-88.4222596;Presencial;2025-11-06 15:39:01.736;2025-11-06 16:31:51.325;194;194
482;1479;2025-11-06 15:39:01.745;2025-11-06 16:31:51.324;PRESENTE;"";"";13.2598215,-88.4222596;Presencial;2025-11-06 15:39:01.746;2025-11-06 16:31:51.325;194;194
415;922;2025-11-06 14:26:43.478;2025-11-06 16:40:40.296;PRESENTE;"";"";14.209370594288876,-89.49600204215528;Presencial;2025-11-06 14:26:43.479;2025-11-06 16:40:40.297;51;51
415;51;2025-11-06 15:10:26.124;2025-11-06 16:40:40.296;PRESENTE;"";"";14.209164602634308,-89.49599455560676;Presencial;2025-11-06 15:10:26.124;2025-11-06 16:40:40.297;51;51
415;4843;2025-11-06 15:10:26.13;2025-11-06 16:40:40.296;PRESENTE;"";"";14.209164602634308,-89.49599455560676;Presencial;2025-11-06 15:10:26.131;2025-11-06 16:40:40.297;51;51
479;192;2025-11-06 13:48:00.034;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6703433,-88.7735966;Presencial;2025-11-06 13:48:00.035;2025-11-06 19:37:36.033;192;192
479;4723;2025-11-06 13:48:00.046;2025-11-06 19:37:36.032;PRESENTE;"";"";13.6703433,-88.7735966;Presencial;2025-11-06 13:48:00.046;2025-11-06 19:37:36.033;192;192
566;289;2025-11-06 15:46:26.524;2025-11-06 17:52:51.743;PRESENTE;"";"";13.7801047,-88.9014259;Presencial;2025-11-06 15:46:26.525;2025-11-06 17:52:51.744;289;289
359;1473;2025-11-06 15:39:37.152;2025-11-06 17:53:17.698;PRESENTE;"";"";13.8425672,-89.7468855;Presencial;2025-11-06 15:39:37.153;2025-11-06 17:53:17.699;285;285
623;224;2025-11-06 15:33:01.482;2025-11-06 18:27:01.746;PRESENTE;"";"";13.7143723,-89.4537948;Presencial;2025-11-06 15:33:01.484;2025-11-06 18:27:01.747;224;224
623;2494;2025-11-06 15:33:01.489;2025-11-06 18:27:01.746;PRESENTE;"";"";13.7143723,-89.4537948;Presencial;2025-11-06 15:33:01.49;2025-11-06 18:27:01.747;224;224
301;113;2025-11-06 15:35:30.371;2025-11-07 17:21:43.693;PRESENTE;"";"";13.6353604,-87.915766;Presencial;2025-11-06 15:35:30.372;2025-11-07 17:21:43.694;113;113
301;3877;2025-11-06 15:35:30.375;2025-11-07 17:21:43.693;PRESENTE;"";"";13.6353604,-87.915766;Presencial;2025-11-06 15:35:30.376;2025-11-07 17:21:43.694;113;113
248;173;2025-11-06 15:33:10.877;2025-11-06 18:24:51.632;PRESENTE;"";"";13.7239669,-89.1509959;Presencial;2025-11-06 15:33:10.878;2025-11-06 18:24:51.634;173;173
248;3701;2025-11-06 15:33:10.884;2025-11-06 18:24:51.632;PRESENTE;"";"";13.7239669,-89.1509959;Presencial;2025-11-06 15:33:10.885;2025-11-06 18:24:51.634;173;173
688;3276;2025-10-30 13:58:53.818;2025-11-06 21:15:54.903;PRESENTE;"";"";13.7407818,-88.9132721;Presencial;2025-10-30 13:58:53.819;2025-11-06 21:15:54.904;37;37
688;1038;2025-10-31 14:57:41.887;2025-11-06 21:15:54.903;PRESENTE;"";"";13.7450407,-88.9045781;Presencial;2025-10-31 14:57:41.887;2025-11-06 21:15:54.904;37;37
688;1432;2025-10-31 14:57:41.891;2025-11-06 21:15:54.903;PRESENTE;"";"";13.7450407,-88.9045781;Presencial;2025-10-31 14:57:41.892;2025-11-06 21:15:54.904;37;37
421;42;2025-11-06 15:27:27.105;2025-11-07 14:41:09.003;PRESENTE;"";"";13.6421514,-88.7797403;Presencial;2025-11-06 15:27:27.105;2025-11-07 14:41:09.003;42;42
421;1598;2025-11-06 15:27:27.109;2025-11-07 14:41:09.003;PRESENTE;"";"";13.6421514,-88.7797403;Presencial;2025-11-06 15:27:27.11;2025-11-07 14:41:09.003;42;42
766;191;2025-11-06 17:59:46.082;2025-11-07 16:19:38.5;PRESENTE;"";"";13.4801575,-88.4707662;Presencial;2025-11-06 17:59:46.082;2025-11-07 16:19:38.501;191;191
766;3766;2025-11-06 17:59:46.09;2025-11-07 16:19:38.5;PRESENTE;"";"";13.4801575,-88.4707662;Presencial;2025-11-06 17:59:46.09;2025-11-07 16:19:38.501;191;191
336;256;2025-11-06 15:19:24.622;2025-11-06 15:48:23.544;PRESENTE;"";"";13.4520382,-88.3819018;Presencial;2025-11-06 15:19:24.623;2025-11-06 15:48:23.544;256;256
336;4574;2025-11-06 15:19:24.627;2025-11-06 15:48:23.544;PRESENTE;"";"";13.4520382,-88.3819018;Presencial;2025-11-06 15:19:24.628;2025-11-06 15:48:23.544;256;256
793;3143;2025-11-08 20:03:29.165;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.165;2025-11-08 20:03:37.09;233;233
793;3140;2025-11-08 20:03:29.169;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.169;2025-11-08 20:03:37.09;233;233
793;4976;2025-11-08 20:03:29.173;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.174;2025-11-08 20:03:37.09;233;233
793;4081;2025-11-08 20:03:29.177;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.178;2025-11-08 20:03:37.09;233;233
307;120;2025-11-06 14:40:50.776;2025-11-06 16:01:37.715;PRESENTE;"";"";13.7043206,-89.7161307;Presencial;2025-11-06 14:40:50.777;2025-11-06 16:01:37.716;120;120
307;3275;2025-11-06 14:40:50.781;2025-11-06 16:01:37.715;PRESENTE;"";"";13.7043206,-89.7161307;Presencial;2025-11-06 14:40:50.782;2025-11-06 16:01:37.716;120;120
580;126;2025-11-06 15:58:19.739;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.74;2025-11-06 18:23:14.124;126;126
716;76;2025-11-06 15:50:08.844;2025-11-07 15:00:16.652;PRESENTE;"";"";13.4912918,-88.4573453;Presencial;2025-11-06 15:50:08.844;2025-11-07 15:00:16.653;76;76
716;1458;2025-11-06 15:50:08.85;2025-11-07 15:00:16.652;PRESENTE;"";"";13.4912918,-88.4573453;Presencial;2025-11-06 15:50:08.851;2025-11-07 15:00:16.653;76;76
637;216;2025-11-06 15:54:07.488;2025-11-07 17:38:12.504;PRESENTE;"";"";13.7358478,-89.0937418;Presencial;2025-11-06 15:54:07.489;2025-11-07 17:38:12.505;216;216
637;216;2025-11-06 15:54:07.49;2025-11-07 17:38:12.504;PRESENTE;"";"";13.7358478,-89.0937418;Presencial;2025-11-06 15:54:07.491;2025-11-07 17:38:12.505;216;216
637;3932;2025-11-06 15:54:07.492;2025-11-07 17:38:12.504;PRESENTE;"";"";13.7358478,-89.0937418;Presencial;2025-11-06 15:54:07.493;2025-11-07 17:38:12.505;216;216
637;3932;2025-11-06 15:54:07.496;2025-11-07 17:38:12.504;PRESENTE;"";"";13.7358478,-89.0937418;Presencial;2025-11-06 15:54:07.496;2025-11-07 17:38:12.505;216;216
604;115;2025-11-06 15:51:43.257;2025-11-06 16:45:49.818;PRESENTE;"";"";14.1817287,-89.6042567;Presencial;2025-11-06 15:51:43.258;2025-11-06 16:45:49.819;115;115
604;3498;2025-11-06 15:51:43.262;2025-11-06 16:45:49.818;PRESENTE;"";"";14.1817287,-89.6042567;Presencial;2025-11-06 15:51:43.263;2025-11-06 16:45:49.819;115;115
604;4324;2025-11-06 15:51:43.265;2025-11-06 16:45:49.818;PRESENTE;"";"";14.1817287,-89.6042567;Presencial;2025-11-06 15:51:43.266;2025-11-06 16:45:49.819;115;115
793;2937;2025-11-08 20:03:29.182;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.183;2025-11-08 20:03:37.09;233;233
815;1643;2025-11-08 20:05:27.592;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.593;2025-11-08 20:34:41.558;84;84
799;292;2025-11-08 17:35:13.687;2025-11-08 17:36:12.22;PRESENTE;"";"";13.7159299,-89.2053022;Presencial;2025-11-08 17:35:13.687;2025-11-08 17:36:12.221;292;292
799;1109;2025-11-08 17:35:13.692;2025-11-08 17:36:12.22;PRESENTE;"";"";13.7159299,-89.2053022;Presencial;2025-11-08 17:35:13.693;2025-11-08 17:36:12.221;292;292
799;1701;2025-11-08 17:35:13.696;2025-11-08 17:36:12.22;PRESENTE;"";"";13.7159299,-89.2053022;Presencial;2025-11-08 17:35:13.696;2025-11-08 17:36:12.221;292;292
528;236;2025-11-06 15:51:19.568;2025-11-06 17:43:40.729;PRESENTE;"";"";13.52095,-88.5752025;Presencial;2025-11-06 15:51:19.569;2025-11-06 17:43:40.73;236;236
528;4163;2025-11-06 15:51:19.572;2025-11-06 17:43:40.729;PRESENTE;"";"";13.52095,-88.5752025;Presencial;2025-11-06 15:51:19.573;2025-11-06 17:43:40.73;236;236
566;4283;2025-11-06 15:46:26.531;2025-11-06 17:52:51.743;PRESENTE;"";"";13.7801047,-88.9014259;Presencial;2025-11-06 15:46:26.532;2025-11-06 17:52:51.744;289;289
368;101;2025-11-06 15:55:22.525;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.526;2025-11-06 17:56:02.158;101;101
368;2592;2025-11-06 15:55:22.53;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.53;2025-11-06 17:56:02.158;101;101
368;101;2025-11-06 15:55:22.562;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.563;2025-11-06 17:56:02.158;101;101
368;101;2025-11-06 15:55:22.565;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.566;2025-11-06 17:56:02.158;101;101
368;2592;2025-11-06 15:55:22.566;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.567;2025-11-06 17:56:02.158;101;101
368;2592;2025-11-06 15:55:22.572;2025-11-06 17:56:02.157;PRESENTE;"";"";13.9491683,-89.3812683;Presencial;2025-11-06 15:55:22.573;2025-11-06 17:56:02.158;101;101
580;464;2025-11-06 15:58:19.744;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.744;2025-11-06 18:23:14.124;126;126
580;904;2025-11-06 15:58:19.747;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.748;2025-11-06 18:23:14.124;126;126
580;1048;2025-11-06 15:58:19.75;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.751;2025-11-06 18:23:14.124;126;126
580;2611;2025-11-06 15:58:19.754;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.755;2025-11-06 18:23:14.124;126;126
580;3828;2025-11-06 15:58:19.758;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.759;2025-11-06 18:23:14.124;126;126
580;4606;2025-11-06 15:58:19.761;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8171975,-89.1808706;Presencial;2025-11-06 15:58:19.762;2025-11-06 18:23:14.124;126;126
464;172;2025-11-06 18:08:02.818;2025-11-06 18:54:29.84;PRESENTE;"";"";13.6812277,-89.1915628;Presencial;2025-11-06 18:08:02.819;2025-11-06 18:54:29.841;172;172
464;1704;2025-11-06 18:08:02.823;2025-11-06 18:54:29.84;PRESENTE;"";"";13.6812277,-89.1915628;Presencial;2025-11-06 18:08:02.823;2025-11-06 18:54:29.841;172;172
799;1792;2025-11-08 17:35:13.7;2025-11-08 17:36:12.22;PRESENTE;"";"";13.7159299,-89.2053022;Presencial;2025-11-08 17:35:13.701;2025-11-08 17:36:12.221;292;292
815;4482;2025-11-08 20:05:27.597;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.597;2025-11-08 20:34:41.558;84;84
815;4867;2025-11-08 20:05:27.601;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.601;2025-11-08 20:34:41.558;84;84
815;1804;2025-11-08 20:05:27.605;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.605;2025-11-08 20:34:41.558;84;84
815;3607;2025-11-08 20:05:27.609;2025-11-08 20:34:41.557;PRESENTE;"";"";13.969859324801977,-89.57402789919001;Presencial;2025-11-08 20:05:27.609;2025-11-08 20:34:41.558;84;84
793;5109;2025-11-08 20:03:29.187;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.187;2025-11-08 20:03:37.09;233;233
793;3228;2025-11-08 20:03:29.191;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.191;2025-11-08 20:03:37.09;233;233
793;3190;2025-11-08 20:03:29.195;2025-11-08 20:03:37.089;PRESENTE;"";"";13.51752679872362,-88.86893037555463;Presencial;2025-11-08 20:03:29.196;2025-11-08 20:03:37.09;233;233
